aggregate_type,tablas_legacy,oracle_table,oracle_col,sugerencia_legacy_col,mapeo_final
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,INDICADORVERIFICACION,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,USUARIOINGRESA,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOUSUARIOPROCESO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CEDULAPROMOTORPORPROCESO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,TIPOPROCESO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOFONDO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOPROCESO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOFORMADESCUENTO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CODIGOTIPOSEGUIMIENTO,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,FECHACREACION,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,USUARIOMODIFICA,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,FECHAMODIFICACION,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,CEDULAEJECUTIVOS,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,POSEECARTAANTIGUAAFILIACION,,
documentacionAfiliadoType,"fctbafil_auto_docs,fctbafil_unif,fctbcart_rpag,fctbfcha_afil,fctbfcha_afil_dcto",DOCUMENTACIONAFILIADO_TYPE,SECUENCIAFICHAAFILIACION,,
firmanteParticipeType,sfct_firmante,FIRMANTEPARTICIPE_TYPE,CODIGOEMPRESA,,
firmanteParticipeType,sfct_firmante,FIRMANTEPARTICIPE_TYPE,CODIGOINSTITUCION,,
firmanteParticipeType,sfct_firmante,FIRMANTEPARTICIPE_TYPE,NOFIRMANTE,no_firmante,
firmanteParticipeType,sfct_firmante,FIRMANTEPARTICIPE_TYPE,NUMEROCEDULA,,
firmanteParticipeType,sfct_firmante,FIRMANTEPARTICIPE_TYPE,SECUENCIAFIRMANTE,,
firmanteParticipeType,sfct_firmante,FIRMANTEPARTICIPE_TYPE,TIPOINSTITUCION,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,APELLIDOSGRUPOFAMILIAR,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,CEDULAFAMILIAR,ci_cedula_familiar,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,CODIGOUSUARIOINGRESOREGISTRO,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,CODIGOUSUARIOMODIFICOREGISTRO,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,ESTADOFAMILIAR,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,FECHACREACIONREGISTRO,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,FECHAMODIFICACION,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,FECHANACIMIENTO,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,INDICADORDISCAPACIDAD,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,NOMBRESGRUPOFAMILIAR,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,TIPOCREDITO,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,TIPOREALCIONFAMILIAR,,
grupoFamiliarType,sfct_grupo_fami,GRUPOFAMILIAR_TYPE,NUMEROCEDULA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,CODIGOGENERO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,DESCRIPCIONGENERO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,ESTADOGENERO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,SECUENCIAREGISTRO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,CODIGOPRODUCTO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,ESTADODESCUENTO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,FECHACREACION,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,FECHAELIMINACION,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,FECHAMODIFICACION,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,NUMEROCEDULA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,ROLFINDESCUENTO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,ROLINICIODESCUENTO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,SECUENCIADESCUENTOCAP,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,TIPODESCUENTOCAP,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,USUARIOELIMINA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,USUARIOINGRESA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,USUARIOMODIFICA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,VALORDESCUENTO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,CODIGOELEMENTOFINANCIERO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,CODIGOEMPRESA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,MONTOMONETARIOCUENTAENMENCION,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,CODIGOAREALABORAL,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,CODIGODISTRITOAMIE,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,CODIGODISTRITOMINS,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,CODIGOPAISNACIONALIDAD,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,DESCRIPCIONCALLEPRINCIPAL,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,DESCRIPCIONCALLESECUNDARIA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,DESCRIPCIONVIVIENDA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,INDICADORCORRECCIONCEDULA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,NOMBRECONTACTOADICIONAL,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,NUMEROCALLEPRINCIPAL,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,NUMEROCALLESECUNDARIA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,NUMEROMANZANA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,NUMEROVILLA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,TELEFONOCONTACTO1,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,TELEFONOCONTACTO2,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,TIPOJORNADA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,TIPOOPERADORACELULAR,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,TIPORELACION,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,CODIGOFONDO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,ESTADOAFILIADO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,FECHAINGRESOMAGISTERIO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,FECHAREINGRESOFCME,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,FECHARETIROFCME,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,FECHAULTIMAIMPRESIONESTADOCUENTA,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,INDICADORCOBROPRESTACION,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,SALDOQUEPASOALHISTORICO,,
informacionAdicionalAfiliadoType,"fctbactv_suje_cred,fctbafil_dcap,fctbafil_gast_pers,fctbafil_info_adic,sfct_afiliado_fondos",INFORMACIONADICIONALAFILIADO_TYPE,SALDOTRANSFERENRCIAFONDO,,
institucionType,"fctbinst_info_adic,sfct_institucion",INSTITUCION_TYPE,CODIGOINSTITUCION,,
institucionType,"fctbinst_info_adic,sfct_institucion",INSTITUCION_TYPE,NOMBREINSTITUCION,,
institucionType,"fctbinst_info_adic,sfct_institucion",INSTITUCION_TYPE,RUCINSTITUCION,,
institucionType,"fctbinst_info_adic,sfct_institucion",INSTITUCION_TYPE,CODIGOTIPOINSTITUCION,,
institucionType,"fctbinst_info_adic,sfct_institucion",INSTITUCION_TYPE,CODIGOPROVINCIA,,
institucionType,"fctbinst_info_adic,sfct_institucion",INSTITUCION_TYPE,CODIGOCIUDAD,,
institucionType,"fctbinst_info_adic,sfct_institucion",INSTITUCION_TYPE,DIRECCION,no_direccion,
institucionType,"fctbinst_info_adic,sfct_institucion",INSTITUCION_TYPE,TELEFONO,nu_telefono,
institucionType,"fctbinst_info_adic,sfct_institucion",INSTITUCION_TYPE,REPRESENTANTELEGAL,,
